@relation training

@attribute 'age' numeric
@attribute 'gender' {male,female}
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute 'time_of_day' {early_morning,morning,noon,afternoon,evening,night,post_midnight}
@attribute 'time_since_last' numeric
@attribute 'average_user_likes' numeric
@attribute 'likes' numeric 

@data
22,male,471,4.1618102827,1,post_midnight,365,3.467,1.38629436112
?,female,1748,0.697212256616,9,night,429,16.99,2.19722457734
21,male,1669,2.06267395246,2,afternoon,92,25.24,2.7080502011
?,male,996,0.577130676516,5,afternoon,47,26.636,1.09861228867
20,female,1493,0.354052821988,7,post_midnight,125,5.46,0
22,male,1327,0.406240205241,2,evening,52,13.4,2.94443897917
?,male,728,0.452095286162,9,night,121,2.457,0.0
?,male,560,0.71884738186,2,post_midnight,4,2.1,0.0
?,female,None,0.791540990025,2,post_midnight,2,1.893,0
?,male,201,0.362187340442,4,post_midnight,1,1.419,0.0
?,female,324,0.54273768866,1,evening,243,4.01,1.09861228867
21,female,747,0.647862209395,2,afternoon,1115,2.29,0.69314718056
?,female,157,0.773383062939,8,post_midnight,45,5.04,1.09861228867
20,male,396,0.612034814814,7,night,43,3.47,1.60943791243
?,male,515,0.779272409915,12,post_midnight,79,5.51,1.38629436112
?,male,1903,0.62416549568,1,post_midnight,401,4.263,1.09861228867
?,male,209,0.568142950725,12,post_midnight,93,1.56,0
?,female,2486,0.817618294367,4,evening,46,6.95,1.09861228867
?,female,672,0.551957848893,4,post_midnight,235,2.629,0.0
20,female,759,0.763086135929,8,post_midnight,358,1.444,0.0
?,female,1492,0.883677274543,12,post_midnight,111,4.427,1.79175946923
?,male,969,0.49828980013,2,post_midnight,80,10.95,2.94443897917
?,male,None,0.217391304348,5,post_midnight,95,8.542,2.19722457734
23,male,691,0.486544364015,4,post_midnight,72,2.0,0
?,male,607,0.708028401291,10,post_midnight,143,2.97,0
21,male,1545,0.710571798782,7,evening,95,6.37,1.38629436112
?,male,716,0.55397776141,11,early morning,701,5.216,3.52636052462
?,male,507,1.33569446935,5,post_midnight,912,7.59,1.09861228867
?,female,839,0.499746844757,2,post_midnight,24,6.697,1.09861228867
20,male,597,0.476153874274,11,evening,182,1.82,1.94591014906
21,male,686,0.647729185251,6,post_midnight,334,5.57,0
21,male,1545,0.55441828174,12,evening,22,6.37,1.38629436112
?,female,1592,0.562264934062,3,night,376,3.44,0
?,male,845,0.616445543808,4,post_midnight,3263,4.172,2.99573227355
?,male,966,0.892075616128,7,evening,88,24.879,2.94443897917
?,male,636,0.870819424477,1,post_midnight,0,3.258,0
21,female,1660,0.560270399242,4,night,161,25.434,2.7080502011
18,male,1088,0.526233784841,2,post_midnight,44,11.62,3.17805383035
20,male,681,0.333939601547,1,morning,147,2.629,0
23,male,552,0.929380278525,10,post_midnight,99,3.76,1.38629436112
?,male,None,0.337405827902,2,post_midnight,411,2.667,0
?,female,1332,0.84270296107,11,afternoon,16,14.68,1.38629436112
20,male,597,0.539383752954,3,post_midnight,262,1.82,0.69314718056
20,male,332,0.467701742702,7,early morning,2092,2.894,0.69314718056
?,female,1735,0.452380952381,12,evening,1681,3.68,0.0
?,female,771,0.358414274231,6,post_midnight,960,3.98,0
?,female,1125,1.13089640124,2,afternoon,23,5.61,2.07944154168
?,female,1748,0.733100084824,12,post_midnight,0,16.99,0
21,female,873,0.424745686394,4,night,522,4.44,2.19722457734
20,male,714,0.646644936962,10,evening,23,7.04,0.0
20,female,1953,0.592340641253,10,evening,2,5.94,1.09861228867
?,female,701,0.610460156787,2,post_midnight,72,4.7,0
?,male,None,0,11,post_midnight,1,8.051,0.69314718056
?,male,1220,0.609352799603,1,evening,144,4.84,1.09861228867
?,male,629,2.17511524023,11,afternoon,110,3.13,1.09861228867
19,male,490,0,3,post_midnight,99,2.211,1.09861228867
22,male,656,0.703403122548,9,post_midnight,24,18.81,2.3978952728
?,female,578,0.701969433567,11,post_midnight,503,19.56,2.94443897917
24,female,402,0.612447613603,1,post_midnight,55,2.63,0
23,male,247,0.721150657577,8,early morning,3227,2.85,1.60943791243
20,female,652,0.545123766031,6,night,9,3.333,0
?,female,821,0.979066833947,12,post_midnight,3,2.25,0
21,male,739,0.679740560984,2,night,97,4.566,1.38629436112
20,male,429,0.466819291819,5,post_midnight,30,2.68,0.69314718056
?,female,1332,0.564446493652,10,morning,113,14.68,2.30258509299
20,male,433,1.13679704961,5,night,129,2.37,0
?,male,845,0.734297199105,1,post_midnight,0,4.172,1.38629436112
?,male,613,0.806103175848,3,early morning,55,4.63,1.09861228867
23,male,679,0.890004523627,8,evening,113,5.61,1.60943791243
?,female,721,0.557412097324,11,evening,110,7.39,2.48490664979
?,female,1356,0.423535163667,12,night,174,9.38,1.09861228867
?,female,1287,1.11423383521,8,afternoon,11,2.486,0
?,female,1200,0.444716710204,11,post_midnight,31,18.09,1.94591014906
?,female,434,0.674179051912,10,evening,148,4.44,1.09861228867
?,female,744,0.846322743905,2,post_midnight,120,5.9,2.63905732962
?,female,367,0.723642760355,2,post_midnight,44,2.214,1.38629436112
20,male,694,0.693528628334,5,post_midnight,30,7.12,0
21,female,498,0.584071176438,11,post_midnight,33,6.52,0.0
20,female,601,1.1747012247,11,evening,392,6.31,0.69314718056
21,female,895,0.745702469068,2,night,23,6.102,0.0
?,male,999,1.07303568416,4,post_midnight,24,3.919,0
20,female,1530,0,4,afternoon,69,6.1,1.60943791243
?,male,539,0.992382848633,1,post_midnight,4,1.457,1.09861228867
21,male,86,0.835993274492,8,post_midnight,699,1.551,0
?,female,666,0.5132416603,10,evening,61,10.39,1.60943791243
?,male,None,0.594927411358,5,afternoon,214,8.051,0
18,female,1748,0.646730478051,1,evening,20,3.57,0.69314718056
?,male,996,0.740454892253,7,morning,52,26.636,3.4657359028
21,female,697,0.398047071607,7,evening,27,3.93,1.09861228867
18,male,781,0.600810061732,12,post_midnight,2,2.9,1.60943791243
?,female,752,0.328119536999,9,post_midnight,0,3.785,0
?,female,1372,0.515100248655,3,early morning,52,7.33,1.79175946923
?,male,625,1.52740708296,1,evening,266,6.69,2.7080502011
?,female,708,0.633819463812,2,post_midnight,22,6.81,2.3978952728
?,male,581,0.848916140251,5,post_midnight,49,2.568,0
21,female,330,0.554854533823,9,early morning,99,3.96,1.60943791243
?,male,811,0.8546308072,1,early morning,119,14.93,1.79175946923
?,female,1321,0.803772270082,6,morning,117,18.54,2.63905732962
?,male,507,0.722381151758,6,evening,42,7.59,0.69314718056
20,male,1834,0,5,post_midnight,407,17.99,4.4188406078
?,female,707,0.120320855615,4,post_midnight,2,2.196,0.0
?,male,1078,0.704837593393,4,early morning,360,7.131,3.09104245336
20,male,1017,0.565555997885,7,afternoon,283,4.84,0
18,male,781,0,11,night,116,2.9,0
?,male,501,0.626111703408,11,early morning,23,2.78,0
?,female,1122,0.624790972932,2,early morning,25,6.01,2.19722457734
?,male,504,0.568046094581,3,evening,303,2.977,0.0
?,male,None,0,12,evening,42,8.051,0.69314718056
19,female,308,0.666226067896,1,post_midnight,0,3.0,1.09861228867
20,female,649,0.667274734321,5,early morning,154,2.24,0.69314718056
?,female,1254,0.844363910388,2,night,91,7.704,1.94591014906
49,female,1771,0.599408323624,9,afternoon,93,10.46,1.09861228867
20,female,367,1.91359094557,4,night,90,2.505,0
18,male,1170,1.60382186396,10,afternoon,18,2.198,1.60943791243
?,male,209,0.443977604627,7,post_midnight,695,1.47,0.69314718056
?,female,810,0.540050051075,1,post_midnight,72,6.29,0
20,female,340,0,5,post_midnight,72,2.81,0.0
21,female,939,0.682993585466,10,evening,100,12.0,1.60943791243
?,male,1220,0.516784523772,12,post_midnight,78,4.84,1.38629436112
?,female,895,0.586136988632,3,early morning,4,11.525,2.56494935746
19,male,60,0,10,post_midnight,0,1.011,0
?,male,None,0.623521391807,7,evening,25,8.542,2.8903717579
23,female,974,0.985115001013,11,post_midnight,104,7.33,1.94591014906
?,male,1030,0.60963196777,7,post_midnight,44,4.48,1.60943791243
20,female,204,0.792645426443,6,evening,71,3.43,2.19722457734
?,female,1592,0.908078677862,3,afternoon,85,3.44,1.09861228867
?,male,996,1.05499959334,5,morning,642,26.636,4.44265125649
?,male,870,0.761270341788,10,evening,87,11.05,0.69314718056
21,female,1180,0.353122670015,7,post_midnight,141,4.36,1.09861228867
?,male,1202,0.686466344924,11,evening,80,3.5,1.09861228867
20,female,372,0.649792593456,10,post_midnight,79,6.17,2.30258509299
?,male,1073,0,9,afternoon,20,7.612,2.07944154168
?,female,157,0.598627893602,11,post_midnight,96,5.04,2.07944154168
23,male,552,1.19112561688,1,evening,284,3.76,0
18,male,781,0.841855618455,9,post_midnight,1014,2.9,0
20,male,850,0.574671022361,3,afternoon,308,5.4,1.09861228867
?,male,1235,0.438103278452,3,post_midnight,282,8.02,1.38629436112
24,male,355,0.576726942528,11,night,116,3.65,0.0
23,female,1052,0.702233584977,7,early morning,80,2.8,1.09861228867
21,male,670,0.698542911829,11,post_midnight,27,7.88,0
?,female,908,0.646439150276,9,night,186,7.596,2.19722457734
19,female,1401,1.21052631579,9,afternoon,249,13.747,1.94591014906
22,female,None,0.77524631703,1,evening,0,8.18,1.09861228867
20,male,433,0.821268945654,11,afternoon,181,2.37,0.69314718056
?,male,586,0.832029985357,6,post_midnight,34,6.1,1.38629436112
?,female,1332,0.800095981041,10,evening,20,14.68,2.3978952728
?,male,1593,0.0555555555556,2,post_midnight,145,6.58,4.09434456222
?,male,845,0.382463238039,8,afternoon,1377,4.172,0
19,male,419,0.953852062682,11,post_midnight,398,3.56,0.69314718056
20,male,None,1.03882453299,10,early morning,330,7.124,0.69314718056
21,female,498,0.584969856271,4,post_midnight,170,6.52,0
?,female,1512,0.499982013474,6,afternoon,1022,9.42,1.60943791243
?,male,607,0.50768270414,1,post_midnight,?,2.97,1.09861228867
?,male,515,0.609292050831,8,afternoon,19,5.51,1.09861228867
21,male,546,0.45208998866,5,night,622,6.051,1.09861228867
?,male,753,0,1,early morning,24,3.978,1.38629436112
22,male,516,1.25376678316,12,evening,?,5.62,0.0
?,female,1439,0.868753480837,4,post_midnight,145,16.12,3.93182563272
?,male,321,0.375594986893,9,post_midnight,766,1.49,1.38629436112
?,male,507,0.735576323565,8,afternoon,229,7.59,2.94443897917
?,male,None,0.703822849981,9,early morning,2,6.186,0.0
23,male,552,0.660264935358,5,post_midnight,56,3.76,0
?,male,852,1.01365877062,9,post_midnight,70,4.43,0
20,male,850,0.63862616631,7,afternoon,5089,5.4,4.21950770518
?,female,994,0.598438606058,11,post_midnight,140,6.632,2.8903717579
?,female,700,0.601741565953,8,post_midnight,73,4.32,0.69314718056
?,female,1748,0.625284469824,1,morning,41,16.99,2.48490664979
?,female,907,0,2,evening,44,5.37,0.0
?,male,731,1.83174091728,3,night,811,2.96,0.0
16,male,494,0.626740559451,9,post_midnight,6,4.34,0.0
?,male,368,0.825078760713,5,post_midnight,0,4.583,0.0
?,female,635,0.527110076769,11,post_midnight,259,3.56,0
?,female,1445,0.398196963444,2,night,0,21.765,1.79175946923
?,female,324,0.325572070574,5,post_midnight,102,4.01,0.0
?,male,625,0.302819791961,9,afternoon,8,6.69,0
23,female,974,8.52091371591,3,afternoon,258,7.33,3.68887945411
?,male,492,2.57046957672,4,post_midnight,27,2.72,0
?,male,581,0.92841461368,2,afternoon,224,2.568,0
20,male,34,0.623758639329,12,evening,334,1.313,0.69314718056
?,male,209,0.841740127887,6,evening,35,1.47,0
20,female,1041,0.706848892115,9,post_midnight,70,2.967,0
20,male,257,0.626307391977,3,post_midnight,30,3.46,1.09861228867
?,male,209,0.713301419268,7,post_midnight,73,1.47,0.69314718056
20,male,458,0.669609383028,7,evening,0,7.75,0.69314718056
20,male,1505,0.50461591084,10,afternoon,88,6.22,2.7080502011
20,male,374,0.568659259886,10,afternoon,43,7.23,0.0
21,male,2216,0.836336848927,12,evening,185,17.68,1.79175946923
?,female,5000,0.814440148081,2,early morning,17,24.488,3.09104245336
?,female,510,0.441034340741,5,post_midnight,459,5.83,1.09861228867
?,male,None,0.719298245614,5,evening,21,2.6,0.0
?,male,341,0.753584510201,8,afternoon,27,2.091,1.38629436112
21,female,939,0.718821346571,10,post_midnight,103,12.0,0.0
20,male,374,0.625926361532,9,afternoon,0,7.23,0.69314718056
20,female,509,0.827629441349,7,evening,15,2.8,0
22,female,None,0.533154955516,1,post_midnight,47,7.4,1.79175946923
21,female,330,1.08121668183,7,post_midnight,?,3.96,0.69314718056
?,male,1078,0.60763314478,7,post_midnight,0,7.131,0
?,male,581,0.613593991202,9,night,54,2.568,0
?,female,1413,0.62768249997,5,early morning,172,25.44,4.2341065046
?,male,2119,0.565435762217,11,post_midnight,46,3.37,1.09861228867
21,female,289,0.85881412816,6,post_midnight,79,1.546,0.0
?,male,2197,0.367438241049,5,afternoon,110,13.266,0.69314718056
20,female,None,0.48508348261,2,afternoon,87,2.564,0.0
?,male,None,0.719298245614,5,early morning,3,2.6,0.0
22,male,729,1.08416821323,12,post_midnight,363,5.61,2.77258872224
?,male,862,1.14156862745,4,post_midnight,38,1.869,0.0
20,female,988,1.375,1,post_midnight,48,2.7,0.69314718056
20,male,495,0.777329998149,7,early morning,179,2.08,1.79175946923
?,female,642,0.644771065141,6,evening,161,9.026,1.09861228867
31,female,929,0.72594131462,10,post_midnight,147,3.633,0.69314718056
26,male,None,1.60595238095,6,night,893,3.5,0.69314718056
?,male,659,0.642323914009,12,post_midnight,143,4.25,1.09861228867
?,male,629,0.651935425981,10,afternoon,0,3.13,1.09861228867
?,male,602,0.733942365573,12,early morning,6,5.41,0
?,female,732,0.484836944932,8,evening,12,4.346,0
?,male,897,1.01989119747,11,post_midnight,?,56.0,4.02535169074
?,male,1350,0.753058707941,2,post_midnight,265,7.634,2.19722457734
20,female,625,0.941683861932,9,early morning,125,3.3,2.48490664979
20,male,369,0.343782980163,10,afternoon,90,4.702,0.0
19,female,1401,0,12,night,189,13.747,0.69314718056
20,female,649,0.154926318353,12,afternoon,399,2.24,0.69314718056
20,female,1060,0.94196829525,8,post_midnight,3,3.42,0.69314718056
21,male,686,0.912389359792,9,post_midnight,?,5.57,0
?,female,894,0.826387345267,1,evening,6,4.913,1.79175946923
?,male,1376,0.67561541916,8,night,25,7.98,1.60943791243
?,male,1078,0.566007746997,6,early morning,652,7.131,1.09861228867
?,female,284,0.597887408435,9,night,219,2.778,0.0
?,male,492,0.837507730365,6,early morning,70,2.72,0.0
?,female,None,0.573771688066,10,morning,59,5.033,1.09861228867
20,female,367,0.654729530489,6,night,72,2.505,0.69314718056
20,male,1436,0.528366828408,12,afternoon,152,12.919,0
?,male,966,0.819075890623,7,early morning,103,24.879,1.09861228867
?,female,908,0.686277595198,10,post_midnight,287,7.596,1.79175946923
20,male,257,0.977225746884,1,post_midnight,910,2.01,0
?,female,285,0.723937908497,5,early morning,103,4.101,1.60943791243
46,male,541,1.1419563497,9,afternoon,705,3.835,0.0
?,male,268,0.588435596775,5,post_midnight,2,2.0,0.69314718056
?,male,1148,0.954166015734,9,afternoon,18,14.25,0.0
20,male,332,0.443889504676,1,morning,369,2.894,1.38629436112
?,male,602,0.857248092497,8,afternoon,140,5.41,1.09861228867
20,male,681,0.319895382395,3,afternoon,14,2.629,0.0
?,female,1237,0.861767835317,5,night,50,20.13,4.34380542185
?,male,252,0.58291060712,7,night,47,5.59,1.60943791243
?,female,216,0.666317617289,4,post_midnight,150,4.45,0.0
?,male,1238,0.732787097911,7,evening,197,3.869,1.09861228867
22,male,516,1.06615463933,11,post_midnight,176,5.62,3.25809653802
?,male,1321,0.809302603386,8,evening,50,4.55,1.38629436112
20,male,748,0.712177576333,9,post_midnight,195,8.06,1.60943791243
?,male,835,0.596683626051,12,early morning,13,17.42,3.09104245336
?,male,475,1.2086187579,12,early morning,315,9.053,1.09861228867
?,female,1592,0.891071343893,8,early morning,25,3.44,1.38629436112
18,male,1088,0.587381955401,1,evening,17,11.62,1.94591014906
?,male,601,0.394158267525,5,post_midnight,30,13.08,0
?,female,598,0.754587542088,1,evening,162,13.624,1.09861228867
?,male,507,0.708846362938,6,post_midnight,23,7.59,0.0
?,female,367,0.865365408281,9,post_midnight,130,2.214,0.0
19,male,490,1.38427523525,1,post_midnight,114,2.211,0
19,female,1401,0.898037635396,11,evening,89,13.747,2.07944154168
?,male,1350,0.706137799336,1,post_midnight,508,7.634,0.69314718056
?,female,947,0.543240129379,11,post_midnight,13906,10.273,3.295836866
?,male,915,0.792403992939,1,night,1,4.93,1.38629436112
?,female,668,1.374130584,7,post_midnight,22,5.23,1.38629436112
22,male,1033,0.726152641597,5,post_midnight,195,1.596,0
23,female,974,0.691040866429,12,afternoon,234,7.33,1.60943791243
?,male,357,0.410937004815,3,night,169,1.71,0
?,male,3194,0.757313662507,1,morning,8,3.7,0.0
?,female,510,0.540663658302,9,afternoon,107,5.83,1.79175946923
17,male,575,0.671485004426,4,evening,165,6.08,0.69314718056
?,male,209,0.593492232423,10,night,47,1.56,0
20,male,779,0.611825744496,11,evening,18,5.73,1.38629436112
?,male,752,0.913596989367,4,post_midnight,22,10.26,1.09861228867
21,female,484,0.78066994234,9,evening,213,8.73,2.83321334406
21,male,2216,0.691758161382,12,afternoon,70,17.68,3.17805383035
?,male,892,0.87368770682,11,post_midnight,33,17.05,1.09861228867
20,male,499,0.650654092022,7,early morning,14,1.36,0.69314718056
?,female,610,0.783879784828,3,post_midnight,27,5.82,1.94591014906
23,male,1009,0.934902418701,2,post_midnight,405,3.707,2.07944154168
20,male,850,0.444444444444,7,post_midnight,22,5.4,0
23,female,725,0.587131687328,10,evening,44,7.43,2.48490664979
?,female,808,0.831579079992,4,afternoon,299,2.5,1.38629436112
20,female,1530,0.758682542212,6,early morning,134,6.1,1.60943791243
?,female,739,0.590397877028,11,post_midnight,71,6.13,2.3978952728
20,female,607,0.629532540191,11,post_midnight,24,2.99,0
?,male,1073,1.05145328593,6,evening,52,7.612,3.40119738166
?,female,None,0.608825699609,2,early morning,8,4.52,2.30258509299
?,female,668,0.828985834923,7,post_midnight,4,5.23,0.0
24,female,801,0.616872222231,4,evening,484,1.49,0
?,male,257,1.00065607179,11,post_midnight,227,2.422,0.0
?,male,866,0.609391227469,2,early morning,71,3.98,0
21,male,902,0.765966792658,2,post_midnight,175,6.067,0.69314718056
21,male,554,0.397626577871,5,post_midnight,24,5.429,0.69314718056
20,female,689,0,10,afternoon,177,5.885,0
?,female,1171,0.236754787512,9,post_midnight,115,9.99,0
?,female,1179,0.634418381181,11,early morning,219,6.14,1.38629436112
?,male,257,0.679056502398,3,evening,25,2.422,0.69314718056
21,male,771,0,2,early morning,46,12.07,1.38629436112
20,male,597,0,7,post_midnight,141,1.82,0
23,male,1009,0.680120754407,11,afternoon,152,3.707,1.38629436112
20,male,34,0.686922687833,6,night,217,1.313,1.09861228867
?,male,368,0.75,5,evening,19,4.583,0.69314718056
20,female,1530,0.660850473979,1,post_midnight,383,6.1,0.0
20,male,1436,0.719206242032,8,post_midnight,0,12.919,0
?,female,806,0.538592245193,12,evening,273,4.48,2.3978952728
?,female,264,0.70846284863,7,evening,44,4.465,0.0
20,male,332,0.433048433048,2,early morning,1783,2.894,1.09861228867
20,male,162,0.476146972628,9,post_midnight,0,1.206,0
?,male,631,0.499919220014,3,afternoon,488,7.309,1.79175946923
20,male,369,0,6,post_midnight,437,4.702,0.69314718056
?,male,357,0,10,post_midnight,100,1.71,0.69314718056
20,female,1060,0.51768407171,3,early morning,80,3.42,0.0
?,female,959,0.578755146636,4,afternoon,108,11.76,2.77258872224
?,male,1036,0.603470126147,7,post_midnight,131,12.79,1.60943791243
?,female,1592,0.60687889814,2,post_midnight,1,3.44,0.0
24,female,402,0.789269879914,10,night,119,2.63,0.0
?,female,2032,0,4,evening,416,10.58,0.0
21,male,546,0.759177395733,8,afternoon,211,6.051,1.94591014906
20,male,714,0.5251114344,10,post_midnight,194,7.04,0.0
?,male,885,0.713642785068,2,post_midnight,3,6.81,2.56494935746
?,female,728,0.597408597036,7,afternoon,449,2.127,0
20,male,None,0.510297359685,11,evening,185,8.0,0.69314718056
?,female,1356,0.703058254421,2,night,291,9.38,2.07944154168
23,female,163,0.6467405159,12,post_midnight,24,2.61,0.0
?,male,999,0.724983029681,9,post_midnight,71,3.919,1.38629436112
20,female,367,0.610147915624,2,post_midnight,405,2.505,0.69314718056
18,male,839,0.793810198921,8,night,?,57.2,3.43398720449
?,female,2032,0.582075333264,11,early morning,3,10.58,2.63905732962
?,male,1903,0.78029218634,11,evening,761,4.263,0.69314718056
?,female,1056,0.541790356765,4,afternoon,18,8.03,0
?,male,784,0.635075643565,9,post_midnight,50,1.579,0
?,male,470,1.52205553173,11,early morning,72,3.4,2.48490664979
?,female,894,0.808153745563,8,afternoon,16,4.913,1.09861228867
?,male,142,0.558019142126,4,post_midnight,0,1.395,0
21,male,383,0.634837261714,10,evening,109,3.649,0.69314718056
?,male,1172,0.499582234112,2,post_midnight,168,14.07,2.83321334406
?,male,1078,0.3,2,early morning,0,4.76,1.60943791243
?,male,None,0.711561313234,11,night,432,2.081,0
20,male,694,0.571859322765,6,post_midnight,4,7.12,2.30258509299
?,male,209,1.21556459486,2,early morning,358,1.56,0.69314718056
?,male,1078,0.649547790751,8,early morning,2,7.131,2.48490664979
?,female,1512,0.614095121341,11,afternoon,141,9.42,2.77258872224
?,female,693,0.919466570153,7,night,41,10.688,1.38629436112
?,female,229,0.753228482202,9,evening,1601,5.27,2.07944154168
?,female,839,0.63118011095,6,post_midnight,141,6.697,0.0
?,male,716,0.645454499061,6,night,19,5.216,0
46,male,541,0.585050689145,10,afternoon,2,3.835,0.0
20,male,271,0.748326717441,1,night,66,2.045,0
20,female,193,0.615584415584,12,evening,2716,6.848,3.13549421593
?,female,1228,2.69436692655,6,post_midnight,363,6.82,2.83321334406
?,female,None,0.796945525427,11,early morning,149,5.922,2.56494935746
?,female,895,0.607956471363,3,post_midnight,101,11.525,0
?,male,915,1.14012086527,2,post_midnight,292,4.93,1.38629436112
?,male,742,0.692984106746,11,post_midnight,225,7.398,0
23,male,691,0.602775000025,12,post_midnight,21,2.0,1.60943791243
?,female,582,0.843724362146,2,early morning,77,1.82,0
20,male,282,0.647289449122,2,night,95,2.267,0.69314718056
20,male,1436,0.568010953736,3,post_midnight,123,12.919,1.79175946923
20,male,597,0.988636363636,2,evening,199,1.82,1.38629436112
20,female,887,0.816857703579,4,post_midnight,23,2.753,0
?,female,619,0.59348466953,8,afternoon,589,9.546,2.77258872224
20,female,621,0.61668138985,10,evening,384,5.0,1.60943791243
18,female,1748,0.668928660639,7,afternoon,18,3.57,0
?,female,582,0.658457985288,2,evening,138,1.82,0.0
?,female,1366,0.652545278468,10,afternoon,48,5.84,0
20,female,204,0.732875809061,9,post_midnight,?,3.43,0.69314718056
?,male,792,0.474009640337,11,post_midnight,45,4.03,1.09861228867
?,male,None,0.428719452085,12,post_midnight,70,2.34,0
?,male,507,0.476333834753,3,afternoon,40,7.59,1.38629436112
?,female,707,0.67153529517,2,early morning,383,2.196,0
?,male,710,0.799591814515,2,evening,72,5.28,1.09861228867
?,female,598,0.774382594141,4,afternoon,19,13.624,1.09861228867
?,female,505,1.03636919053,12,early morning,585,6.771,0.69314718056
19,male,60,0,11,post_midnight,23,1.011,0.0
?,female,598,0.540324478521,9,post_midnight,47,13.624,2.19722457734
?,male,201,0.651043697739,6,afternoon,65,1.419,0
?,male,1078,0,9,post_midnight,28,4.76,0
21,male,861,1.98009398117,9,post_midnight,0,6.19,2.8903717579
?,female,1019,0.576722081637,4,evening,172,8.47,1.09861228867
?,male,1494,0.581742227932,10,post_midnight,68,5.14,0.0
20,male,694,0.717229460263,5,post_midnight,144,7.12,2.7080502011
21,male,None,0.528083444978,11,evening,312,6.167,2.19722457734
?,female,229,0.629008397351,9,afternoon,87,5.27,2.19722457734
?,female,583,0.763194444444,1,night,27,1.99,0.0
21,female,697,0.724278696958,3,early morning,27,3.93,1.38629436112
?,male,582,0.96358225195,10,post_midnight,71,3.94,1.38629436112
?,female,754,0.682131943709,2,early morning,756,4.32,3.09104245336
?,male,892,0.710470940421,4,evening,47,17.05,1.94591014906
20,male,369,0.387212002973,10,post_midnight,293,4.702,1.09861228867
20,male,506,0,11,post_midnight,572,1.867,0.0
20,male,282,0.853991832641,12,evening,27,2.267,2.07944154168
?,female,610,0.666153658817,10,post_midnight,1,5.82,1.38629436112
?,male,582,0.484466695509,12,post_midnight,341,3.94,1.38629436112
?,female,1748,0.942619851986,6,post_midnight,241,16.99,1.09861228867
?,male,862,0,8,post_midnight,25,11.38,0.69314718056
?,female,1439,0.596731256017,2,night,29,16.12,1.38629436112
?,female,373,0.745041423648,7,night,213,2.6,0.0
20,male,672,0.539981587903,3,afternoon,520,4.91,1.09861228867
?,female,672,0.58702475683,2,early morning,192,2.629,2.30258509299
?,female,582,0.715091885147,12,early morning,5,1.82,0
?,female,610,1.48278345492,12,evening,19,5.82,2.7080502011
?,male,209,0.523140710059,3,early morning,92,1.47,0
24,male,None,0.687148024098,11,post_midnight,598,2.619,0.69314718056
?,male,711,0.602630864269,6,post_midnight,45,9.96,1.09861228867
17,male,563,0.486512494628,1,night,0,2.96,0
?,female,1847,0.825328118342,3,post_midnight,1,11.83,0.0
21,female,301,0.697951267943,1,post_midnight,335,2.217,0
?,male,1339,0.318275914804,9,evening,133,18.582,2.30258509299
?,male,441,0.438750048197,12,afternoon,184,2.03,0.0
?,male,784,0.523250262281,5,evening,453,1.579,1.38629436112
?,male,456,0.722725868377,7,evening,363,3.343,0.0
23,female,974,0.924745407003,11,post_midnight,76,7.33,0
?,female,None,0.783073408861,2,night,0,4.52,1.60943791243
?,female,1847,0.570679532703,3,post_midnight,10,11.83,1.94591014906
?,male,501,0.622573911265,1,early morning,47,2.78,1.38629436112
21,male,464,0.922915792606,10,post_midnight,504,4.77,0
?,female,959,0.736610101961,12,afternoon,352,11.76,2.3978952728
21,male,686,0.632184900616,10,evening,739,5.57,1.38629436112
20,male,779,0.568258318668,11,early morning,30,5.73,0.69314718056
21,male,686,0.782267666215,11,post_midnight,168,5.57,0
?,female,2486,0.926377203604,7,afternoon,31,6.95,2.63905732962
20,female,None,0,1,evening,158,7.145,2.3978952728
19,female,665,0,5,post_midnight,4,8.279,0
21,female,931,0.839489868604,3,post_midnight,59,17.06,3.13549421593
?,male,368,0.263788544354,4,post_midnight,0,4.583,0.69314718056
?,female,None,1.01946522375,6,post_midnight,24,1.893,0.0
20,female,1953,0.612081238762,1,early morning,170,5.94,0.69314718056
?,female,5000,0.580256932237,3,afternoon,10,24.488,3.25809653802
?,female,895,0.599522725714,7,post_midnight,34,11.525,4.15888308336
?,male,357,0.667158904757,10,evening,23,1.71,0.0
?,female,573,0.51627479186,4,evening,160,7.95,1.09861228867
20,male,848,0.778513169813,12,night,2,2.56,0.0
23,male,247,0.944690285418,10,night,260,2.85,1.09861228867
21,male,464,0.615627846366,12,post_midnight,291,4.77,1.38629436112
20,male,850,0.590271531953,10,afternoon,26,5.4,0.0
46,male,541,0.63866152552,2,early morning,201,3.835,2.77258872224
21,female,498,0.349228999339,1,post_midnight,188,6.52,0
?,male,1101,0.458359360604,12,post_midnight,83,14.12,1.09861228867
?,female,583,0.732505778528,6,post_midnight,52,1.99,0.0
?,male,670,0,2,post_midnight,3041,1.655,0.69314718056
?,male,909,0.644791500523,11,night,24,2.6,0.69314718056
19,male,1214,0.432616796563,3,afternoon,59,2.857,1.09861228867
21,male,670,0.56744217089,7,post_midnight,37,7.88,2.77258872224
21,male,2216,0.651760744765,11,post_midnight,56,17.68,3.68887945411
20,male,569,0.563195089125,10,evening,14,2.67,2.56494935746
?,female,779,0.689801587302,7,early morning,126,10.663,0.0
