@relation training

@attribute 'age' numeric
@attribute 'gender' nominal
@attribute 'location' nominal
@attribute 'friend_count' numeric
@attribute 'message_score' numeric
@attribute 'month' nominal
@attribute 'hour' nominal
@attribute 'time_since_last' numeric
@attribute 'likes' numeric 

27,female,Manitoba,410,0.257142857143,11,1,255887,0,
27,female,Manitoba,410,0.727272727273,11,18,1443686,2,
27,female,Manitoba,410,2.11871264596,10,2,1988496,2,
27,female,Manitoba,410,1.0303030303,9,23,256374,1,
27,female,Manitoba,410,0,9,17,415420,0,
27,female,Manitoba,410,0.210526315789,8,14,595220,3,
27,female,Manitoba,410,0,6,17,757912,2,
27,female,Manitoba,410,1.60476190476,4,22,1897436,0,
27,female,Manitoba,410,1.0,3,2,859362,0,
27,female,Manitoba,410,4.15384615385,3,1,869956,0,
?,female,?,None,0.189047619048,3,23,2252478,5,
?,female,?,None,0.0666666666667,12,8,539034,7,
?,female,?,None,0.393173002178,12,3,3445375,3,
?,female,?,None,0,10,2,10753,2,
?,female,?,None,0,10,23,716361,1,
?,female,?,None,0.625,9,20,385784,0,
?,female,?,None,0.336492890995,9,1,174389,2,
?,female,?,None,1.15883544517,8,21,339139,1,
?,female,?,None,0.240622836002,7,7,970044,4,
?,female,?,None,0.450569671305,6,20,32652,1,
?,female,?,None,0.488772484133,6,18,226482,0,
?,female,?,None,0.483718731818,5,16,1101244,5,
?,female,?,None,0.235185701453,4,21,493824,1,
?,female,?,None,0.00947867298578,3,6,352879,1,
?,female,?,None,0,3,3,850355,3,
?,female,?,None,0.13952957697,1,1,1654436,2,
?,female,?,None,0.985185185185,12,6,265613,2,
?,female,?,None,0.47750323451,11,19,828420,4,
?,female,?,None,0.233158726199,10,16,559280,1,
?,female,?,None,0,10,21,191173,1,
?,female,?,None,0.4,10,19,475376,3,
?,female,?,None,0.469414276432,10,4,276888,5,
?,female,?,None,0,9,22,88340,4,
?,female,?,None,0.494962260839,9,14,225501,1,
?,female,?,None,0.564544335684,8,0,132890,4,
?,female,?,None,0.00473933649289,8,16,227337,0,
?,female,?,None,0.00947867298578,8,0,3896,1,
?,female,?,None,0,7,3,711364,0,
?,female,?,None,0.233158726199,7,15,513613,0,
?,female,?,None,0.506578947368,7,5,164664,1,
?,female,?,None,0.0432008749544,6,9,23331,0,
?,female,?,None,0.38566539445,6,0,403770,1,
?,female,?,None,0.233158726199,6,12,41135,0,
